356
4291.000000	0.422600	0.422600	0.422600	0.422600
4292.000000	0.421900	0.421900	0.421900	0.421900
4293.000000	0.422600	0.422600	0.422600	0.422600
4294.000000	0.424200	0.424200	0.424200	0.424200
4295.000000	0.423000	0.423000	0.423000	0.423000
4296.000000	0.422700	0.422700	0.422700	0.422700
4297.000000	0.422900	0.422900	0.422900	0.422900
4298.000000	0.423600	0.423600	0.423600	0.423600
4299.000000	0.424200	0.424200	0.424200	0.424200
4300.000000	0.424000	0.424000	0.424000	0.424000
4301.000000	0.424200	0.424200	0.424200	0.424200
4302.000000	0.424400	0.424400	0.424400	0.424400
4303.000000	0.424100	0.424100	0.424100	0.424100
4304.000000	0.424300	0.424300	0.424300	0.424300
4305.000000	0.424000	0.424000	0.424000	0.424000
4306.000000	0.423700	0.423700	0.423700	0.423700
4307.000000	0.423400	0.423400	0.423400	0.423400
4308.000000	0.423600	0.423600	0.423600	0.423600
4309.000000	0.423800	0.423800	0.423800	0.423800
4310.000000	0.423500	0.423500	0.423500	0.423500
4311.000000	0.424200	0.424200	0.424200	0.424200
4312.000000	0.424300	0.424300	0.424300	0.424300
4313.000000	0.424000	0.424000	0.424000	0.424000
4314.000000	0.424200	0.424200	0.424200	0.424200
4315.000000	0.424900	0.424900	0.424900	0.424900
4316.000000	0.424600	0.424600	0.424600	0.424600
4317.000000	0.424300	0.424300	0.424300	0.424300
4318.000000	0.425000	0.425000	0.425000	0.425000
4319.000000	0.425200	0.425200	0.425200	0.425200
4320.000000	0.424900	0.424900	0.424900	0.424900
4321.000000	0.425100	0.425100	0.425100	0.425100
4322.000000	0.425200	0.425200	0.425200	0.425200
4323.000000	0.425400	0.425400	0.425400	0.425400
4324.000000	0.426100	0.426100	0.426100	0.426100
4325.000000	0.426300	0.426300	0.426300	0.426300
4326.000000	0.426500	0.426500	0.426500	0.426500
4327.000000	0.427100	0.427100	0.427100	0.427100
4328.000000	0.428300	0.428300	0.428300	0.428300
4329.000000	0.428500	0.428500	0.428500	0.428500
4330.000000	0.429100	0.429100	0.429100	0.429100
4331.000000	0.429800	0.429800	0.429800	0.429800
4332.000000	0.429500	0.429500	0.429500	0.429500
4333.000000	0.429700	0.429700	0.429700	0.429700
4334.000000	0.430900	0.430900	0.430900	0.430900
4335.000000	0.432000	0.432000	0.432000	0.432000
4336.000000	0.432700	0.432700	0.432700	0.432700
4337.000000	0.432900	0.432900	0.432900	0.432900
4338.000000	0.433100	0.433100	0.433100	0.433100
4339.000000	0.433800	0.433800	0.433800	0.433800
4340.000000	0.434500	0.434500	0.434500	0.434500
4341.000000	0.436100	0.436100	0.436100	0.436100
4342.000000	0.436800	0.436800	0.436800	0.436800
4343.000000	0.436500	0.436500	0.436500	0.436500
4344.000000	0.437700	0.437700	0.437700	0.437700
4345.000000	0.437400	0.437400	0.437400	0.437400
4346.000000	0.438600	0.438600	0.438600	0.438600
4347.000000	0.439300	0.439300	0.439300	0.439300
4348.000000	0.439500	0.439500	0.439500	0.439500
4349.000000	0.440200	0.440200	0.440200	0.440200
4350.000000	0.440900	0.440900	0.440900	0.440900
4351.000000	0.441600	0.441600	0.441600	0.441600
4352.000000	0.441800	0.441800	0.441800	0.441800
4353.000000	0.441500	0.441500	0.441500	0.441500
4354.000000	0.441700	0.441700	0.441700	0.441700
4355.000000	0.441400	0.441400	0.441400	0.441400
4356.000000	0.441600	0.441600	0.441600	0.441600
